heuristic,switch_size,max_queue_length,simulation_length,packet_delay_average,packet_delay_variance,packet_delay_max,packet_delay_min,queue_length_average,queue_length_variance,queue_length_max,queue_length_min,permutation_matrix_amount_average,permutation_matrix_amount_variance,permutation_matrix_amount_max,permutation_matrix_amount_min,throughput_average,throughput_variance,throughput_max,throughput_min
GLJD,3,50,90,10.808469988855277,95.85648613223897,78.0,0.0,11.748024691358024,46.65416276482243,37.0,0.0,3.433333333333333,0.2455555555555556,4.0,3.0,0.7754320987654321,0.0034051059289742424,0.8925925925925926,0.674074074074074
GLJD,3,50,95,11.26072557579407,104.20238195133595,78.0,0.0,12.221520467836257,50.543443302212644,37.0,0.0,3.433333333333333,0.2455555555555556,4.0,3.0,0.7769590643274854,0.003206470366950515,0.8982456140350877,0.6771929824561403
GLJD,3,50,100,11.751888271341029,112.95497185127613,78.0,0.0,12.696666666666667,54.71798888888889,39.0,0.0,3.433333333333333,0.2455555555555556,4.0,3.0,0.7796666666666667,0.0031632222222222213,0.9,0.68
GLJD,4,10,5,0.9518518518518518,1.1643484224965708,4.0,0.0,1.76,1.1624,5.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.45,0.010500000000000002,0.6,0.25
GLJD,4,10,10,1.9505582137161084,4.190537965909408,9.0,0.0,2.8841666666666668,2.8174159722222223,8.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.5225000000000001,0.00730625,0.675,0.3
GLJD,4,10,15,3.102175969725639,8.530714281239007,13.0,0.0,3.8016666666666667,4.393441666666667,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.5872222222222221,0.004383024691358023,0.7,0.43333333333333335
GLJD,4,10,20,3.8424932975871315,12.231894051563655,17.0,0.0,4.568333333333333,5.765330555555555,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6216666666666667,0.0043326388888888885,0.7375,0.5125
GLJD,4,10,25,4.566941297631308,16.22286180808853,22.0,0.0,5.229,6.833892333333335,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6473333333333333,0.00414622222222222,0.75,0.52
GLJD,4,10,30,5.175941780821918,20.985739695240664,26.0,0.0,5.784166666666667,7.519804861111111,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.648888888888889,0.004517283950617285,0.7666666666666667,0.49166666666666664
GLJD,4,10,35,5.755767118271695,26.1765275239426,28.0,0.0,6.2457142857142856,7.852957823129251,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6502380952380952,0.004066269841269841,0.7785714285714286,0.5142857142857142
GLJD,4,10,40,6.346398980242192,31.593519537436816,33.0,0.0,6.607916666666667,7.865020659722222,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.65375,0.0048427083333333325,0.78125,0.49375
GLJD,4,10,45,6.95294449140603,39.139797613430495,36.0,0.0,6.896481481481482,7.705765397805212,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6572222222222223,0.005652572016460905,0.7833333333333333,0.5
GLJD,4,10,50,7.417638114546376,46.09825960142614,37.0,0.0,7.133,7.477644333333335,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6576666666666667,0.006376222222222223,0.795,0.495
GLJD,4,10,55,7.9326878745965885,53.98117677717432,48.0,0.0,7.328787878787879,7.212201561065197,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6572727272727273,0.006139944903581266,0.8,0.4954545454545455
GLJD,4,10,60,8.352201257861635,61.701950081088555,48.0,0.0,7.488611111111111,6.912092515432099,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6624999999999998,0.005834490740740739,0.7958333333333333,0.5083333333333333
GLJD,4,10,65,8.711668273866923,68.55235179738304,49.0,0.0,7.627307692307692,6.629690187376726,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6647435897435897,0.005238740959894806,0.7961538461538461,0.5153846153846153
GLJD,4,10,70,9.003769520732364,73.78476410699419,52.0,0.0,7.75,6.369404761904762,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6632142857142856,0.004801147959183674,0.8,0.5178571428571429
GLJD,4,10,75,9.251803388693173,79.63312248172647,53.0,0.0,7.856222222222223,6.118439061728395,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6623333333333334,0.004725296296296296,0.79,0.52
GLJD,4,10,80,9.53538219070134,85.26813344337076,69.0,0.0,7.950208333333333,5.882937456597222,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6609375,0.004514811197916666,0.8,0.51875
GLJD,4,10,85,9.77327394209354,90.22610086259493,69.0,0.0,8.032549019607844,5.658744482891195,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6602941176470586,0.0044652537485582455,0.8,0.5235294117647059
GLJD,4,10,90,9.956716626978569,94.5106633194756,69.0,0.0,8.104444444444445,5.444461728395061,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6610185185185186,0.004315577846364881,0.8,0.5277777777777778
GLJD,4,10,95,10.16358803986711,99.66745822231545,69.0,0.0,8.170350877192982,5.248173561095721,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6600877192982455,0.00427704678362573,0.8052631578947368,0.5342105263157895
GLJD,4,10,100,10.339355653821857,103.897724663782,73.0,0.0,8.229333333333333,5.063239555555556,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6595833333333334,0.004200868055555557,0.8075,0.5375
GLJD,4,25,5,0.9518518518518518,1.1643484224965708,4.0,0.0,1.76,1.1624,5.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.45,0.010500000000000002,0.6,0.25
GLJD,4,25,10,1.9505582137161084,4.190537965909408,9.0,0.0,2.8841666666666668,2.8174159722222223,8.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.5225000000000001,0.00730625,0.675,0.3
GLJD,4,25,15,3.102175969725639,8.530714281239007,13.0,0.0,3.8027777777777776,4.406103395061729,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.5872222222222221,0.004383024691358023,0.7,0.43333333333333335
GLJD,4,25,20,3.8380187416331997,12.230790184387708,17.0,0.0,4.59125,6.0141734375,13.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6225,0.0042541666666666665,0.7375,0.5125
GLJD,4,25,25,4.559877175025589,16.16146078327636,22.0,0.0,5.321,7.759959,15.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6513333333333333,0.0035782222222222214,0.75,0.52
GLJD,4,25,30,5.142071881606765,20.89313481935735,26.0,0.0,6.029444444444445,9.889133024691358,17.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6569444444444446,0.0036114969135802462,0.7666666666666667,0.5166666666666667
GLJD,4,25,35,5.703968537718985,25.93453198041877,28.0,0.0,6.757857142857143,12.638271598639456,19.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6659523809523809,0.0029070861678004525,0.7857142857142857,0.5642857142857143
GLJD,4,25,40,6.328611025562057,31.29669603810449,33.0,0.0,7.4679166666666665,15.74647065972222,22.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6764583333333333,0.003025217013888888,0.78125,0.5625
GLJD,4,25,45,7.002423915970913,38.981680092851136,36.0,0.0,8.150925925925925,19.05999914266118,24.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6875925925925925,0.0031125171467764065,0.7888888888888889,0.5944444444444444
GLJD,4,25,50,7.576120834332294,46.245164621217825,37.0,0.0,8.811333333333334,22.574738222222223,25.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6951666666666668,0.0030891388888888895,0.8,0.6
GLJD,4,25,55,8.206547490846436,54.99869070779201,48.0,0.0,9.448333333333334,26.18460328282828,25.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7034848484848485,0.002922428833792471,0.8136363636363636,0.6181818181818182
GLJD,4,25,60,8.791251708650654,63.426254262165116,48.0,0.0,10.054305555555555,29.594134239969137,25.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.71125,0.002743229166666666,0.8125,0.6125
GLJD,4,25,65,9.418425760286226,73.48556389028454,49.0,0.0,10.632435897435897,32.7811786817883,25.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7166666666666668,0.002572320841551611,0.8153846153846154,0.6192307692307693
GLJD,4,25,70,9.969531379367446,82.04609931674177,52.0,0.0,11.201785714285714,35.981782525510205,25.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7189285714285713,0.0022815901360544216,0.8178571428571428,0.6214285714285714
GLJD,4,25,75,10.466205837173579,90.96467976715486,53.0,0.0,11.75088888888889,38.98083254320987,25.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7233333333333334,0.0023111111111111127,0.81,0.62
GLJD,4,25,80,11.032730404823429,101.81001112082977,69.0,0.0,12.27875,41.757090104166664,25.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7256250000000001,0.002317317708333334,0.821875,0.621875
GLJD,4,25,85,11.53979797979798,111.22861814100602,69.0,0.0,12.781960784313725,44.25422360630527,25.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7279411764705882,0.002333189158016148,0.8264705882352941,0.6264705882352941
GLJD,4,25,90,12.0,120.51480637813212,69.0,0.0,13.257407407407408,46.44874142661179,25.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7316666666666668,0.002463271604938272,0.8361111111111111,0.625
GLJD,4,25,95,12.524315927828892,132.85975644744735,69.0,0.0,13.699035087719299,48.24880608648815,25.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7341228070175437,0.0025025315481686686,0.8421052631578947,0.6289473684210526
GLJD,4,25,100,13.055165382872678,144.52312352271645,77.0,0.0,14.115833333333333,49.77258263888889,25.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7356666666666666,0.002569138888888889,0.8425,0.63
GLJD,4,50,5,0.9518518518518518,1.1643484224965708,4.0,0.0,1.76,1.1624,5.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.45,0.010500000000000002,0.6,0.25
GLJD,4,50,10,1.9505582137161084,4.190537965909408,9.0,0.0,2.8841666666666668,2.8174159722222223,8.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.5225000000000001,0.00730625,0.675,0.3
GLJD,4,50,15,3.102175969725639,8.530714281239007,13.0,0.0,3.8027777777777776,4.406103395061729,10.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.5872222222222221,0.004383024691358023,0.7,0.43333333333333335
GLJD,4,50,20,3.8380187416331997,12.230790184387708,17.0,0.0,4.59125,6.0141734375,13.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6225,0.0042541666666666665,0.7375,0.5125
GLJD,4,50,25,4.559877175025589,16.16146078327636,22.0,0.0,5.321,7.759959,15.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6513333333333333,0.0035782222222222214,0.75,0.52
GLJD,4,50,30,5.142071881606765,20.89313481935735,26.0,0.0,6.029444444444445,9.889133024691358,17.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6569444444444446,0.0036114969135802462,0.7666666666666667,0.5166666666666667
GLJD,4,50,35,5.703968537718985,25.93453198041877,28.0,0.0,6.757857142857143,12.638271598639456,19.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6659523809523809,0.0029070861678004525,0.7857142857142857,0.5642857142857143
GLJD,4,50,40,6.328611025562057,31.29669603810449,33.0,0.0,7.4679166666666665,15.74647065972222,22.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6764583333333333,0.003025217013888888,0.78125,0.5625
GLJD,4,50,45,7.002423915970913,38.981680092851136,36.0,0.0,8.150925925925925,19.05999914266118,24.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6875925925925925,0.0031125171467764065,0.7888888888888889,0.5944444444444444
GLJD,4,50,50,7.576120834332294,46.245164621217825,37.0,0.0,8.812333333333333,22.60778122222222,27.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.6951666666666668,0.0030891388888888895,0.8,0.6
GLJD,4,50,55,8.203229278794403,55.00067848456794,48.0,0.0,9.455757575757575,26.423800183654727,29.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7037878787878787,0.002873393021120295,0.8136363636363636,0.6181818181818182
GLJD,4,50,60,8.786494925839188,63.427873819060906,48.0,0.0,10.078333333333333,30.36469722222222,31.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7116666666666667,0.002665972222222222,0.8125,0.625
GLJD,4,50,65,9.412437455325232,73.45498469498023,49.0,0.0,10.681538461538462,34.32422327416174,31.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7174358974358975,0.0024474687705456936,0.8153846153846154,0.6346153846153846
GLJD,4,50,70,9.963955026455027,81.97985155353295,52.0,0.0,11.286309523809523,38.60171733276644,35.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7199999999999999,0.002134863945578232,0.8178571428571428,0.6357142857142857
GLJD,4,50,75,10.45823754789272,90.88611030372425,53.0,0.0,11.881666666666666,43.000775000000004,36.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7250000000000002,0.002127222222222224,0.81,0.6333333333333333
GLJD,4,50,80,11.020320549513452,101.65785839753421,69.0,0.0,12.473645833333334,47.68138879123264,38.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7279166666666667,0.0020884982638888893,0.821875,0.640625
GLJD,4,50,85,11.519774768735756,111.00252489899604,69.0,0.0,13.057745098039216,52.53244981737792,42.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7312745098039215,0.002045261437908495,0.8264705882352941,0.6441176470588236
GLJD,4,50,90,11.972327044025157,120.31470590562083,69.0,0.0,13.63398148148148,57.56130822187929,43.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.736111111111111,0.002075102880658436,0.8361111111111111,0.65
GLJD,4,50,95,12.496146092730937,132.6536374656722,69.0,0.0,14.198157894736843,62.72292643120959,44.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7397368421052631,0.0020555632502308402,0.8421052631578947,0.6578947368421053
GLJD,4,50,100,13.03018740882056,144.46065307900653,77.0,0.0,14.75625,68.00333593749998,46.0,0.0,4.566666666666666,0.2455555555555555,5.0,4.0,0.7425833333333335,0.0020706180555555556,0.8425,0.66
GLJD,5,10,5,1.143835616438356,1.1916400825670859,4.0,0.0,1.964,1.0827039999999999,5.0,0.0,6.0,0.2,7.0,5.0,0.38933333333333336,0.008419555555555557,0.6,0.24
GLJD,5,10,10,2.230225988700565,4.038803903731367,9.0,0.0,3.208,3.0180693333333335,9.0,0.0,6.0,0.2,7.0,5.0,0.4719999999999999,0.007189333333333336,0.64,0.32
GLJD,5,10,15,3.2242268041237114,8.496973199418996,14.0,0.0,4.278666666666667,5.268567111111111,10.0,0.0,6.0,0.2,7.0,5.0,0.5173333333333333,0.0045795555555555555,0.6533333333333333,0.36
GLJD,5,10,20,4.285714285714286,14.075510204081635,18.0,0.0,5.1513333333333335,6.830431555555555,10.0,0.0,6.0,0.2,7.0,5.0,0.56,0.003886666666666666,0.68,0.38
GLJD,5,10,25,5.0679834634818555,19.01421150546839,22.0,0.0,5.8453333333333335,7.6875448888888895,10.0,0.0,6.0,0.2,7.0,5.0,0.5805333333333333,0.0032967822222222227,0.672,0.424
GLJD,5,10,30,5.857303792714983,26.75320144244525,29.0,0.0,6.379777777777778,7.960879950617285,10.0,0.0,6.0,0.2,7.0,5.0,0.5917777777777778,0.002298320987654321,0.6866666666666666,0.4866666666666667
GLJD,5,10,35,6.526970954356846,33.21958855868395,30.0,0.0,6.796,7.913241142857143,10.0,0.0,6.0,0.2,7.0,5.0,0.5967619047619047,0.0023873378684807255,0.68,0.45714285714285713
GLJD,5,10,40,7.402951824004456,44.70173453374145,37.0,0.0,7.117166666666667,7.680771972222222,10.0,0.0,6.0,0.2,7.0,5.0,0.5985,0.002828583333333334,0.695,0.44
GLJD,5,10,45,7.978890525282278,52.00348173421067,37.0,0.0,7.365037037037037,7.345562776406035,10.0,0.0,6.0,0.2,7.0,5.0,0.6035555555555555,0.0026382222222222215,0.7066666666666667,0.4666666666666667
GLJD,5,10,50,8.570548095971825,60.353321447334594,42.0,0.0,7.5656,6.99689664,10.0,0.0,6.0,0.2,7.0,5.0,0.6057333333333333,0.002662062222222222,0.712,0.472
GLJD,5,10,55,9.053902974645638,66.90585869372045,51.0,0.0,7.730424242424243,6.653874365472912,10.0,0.0,6.0,0.2,7.0,5.0,0.6071515151515151,0.0028724921946740134,0.7054545454545454,0.48727272727272725
GLJD,5,10,60,9.42695604596024,73.08179753718896,55.0,0.0,7.866888888888889,6.323614765432098,10.0,0.0,6.0,0.2,7.0,5.0,0.6092222222222222,0.0027923580246913566,0.7066666666666667,0.4866666666666667
GLJD,5,10,65,9.899699097291876,83.35570368745823,57.0,0.0,7.979794871794872,6.007284060486522,10.0,0.0,6.0,0.2,7.0,5.0,0.6135384615384614,0.0026190769230769223,0.7138461538461538,0.48923076923076925
GLJD,5,10,70,10.16960693283813,88.13031736329457,57.0,0.0,8.078380952380952,5.720999283446712,10.0,0.0,6.0,0.2,7.0,5.0,0.6154285714285713,0.002556517006802722,0.7171428571428572,0.4942857142857143
GLJD,5,10,75,10.462649906082936,93.74029692251442,63.0,0.0,8.165688888888889,5.462147192098765,10.0,0.0,6.0,0.2,7.0,5.0,0.6152,0.0024477155555555565,0.7146666666666667,0.49866666666666665
GLJD,5,10,80,10.695511087074093,98.13903339211612,64.0,0.0,8.24075,5.2197894375,10.0,0.0,6.0,0.2,7.0,5.0,0.6163333333333335,0.002428638888888889,0.7175,0.5
GLJD,5,10,85,10.854573287409108,101.95639922791763,78.0,0.0,8.309490196078432,5.002568759707804,10.0,0.0,6.0,0.2,7.0,5.0,0.6148235294117648,0.00226478431372549,0.7152941176470589,0.5058823529411764
GLJD,5,10,90,11.077925211097709,106.83566469404475,78.0,0.0,8.37,4.800211111111111,10.0,0.0,6.0,0.2,7.0,5.0,0.6140740740740741,0.0024396159122085054,0.7133333333333334,0.4888888888888889
GLJD,5,10,95,11.225017150697461,111.20388363222357,78.0,0.0,8.423789473684211,4.612191955678671,10.0,0.0,6.0,0.2,7.0,5.0,0.6137543859649123,0.0027859599876885193,0.7157894736842105,0.4926315789473684
GLJD,5,10,100,11.386698700447745,115.06319754305063,78.0,0.0,8.4752,4.444184959999999,10.0,0.0,6.0,0.2,7.0,5.0,0.6104666666666667,0.002856448888888889,0.708,0.49
GLJD,5,25,5,1.143835616438356,1.1916400825670859,4.0,0.0,1.964,1.0827039999999999,5.0,0.0,6.0,0.2,7.0,5.0,0.38933333333333336,0.008419555555555557,0.6,0.24
GLJD,5,25,10,2.230225988700565,4.038803903731367,9.0,0.0,3.208,3.0180693333333335,9.0,0.0,6.0,0.2,7.0,5.0,0.4719999999999999,0.007189333333333336,0.64,0.32
GLJD,5,25,15,3.2242268041237114,8.496973199418996,14.0,0.0,4.2924444444444445,5.438031802469136,13.0,0.0,6.0,0.2,7.0,5.0,0.5173333333333333,0.0045795555555555555,0.6533333333333333,0.36
GLJD,5,25,20,4.274881516587678,14.040553895914288,18.0,0.0,5.253,7.9409909999999995,15.0,0.0,6.0,0.2,7.0,5.0,0.5626666666666666,0.0034395555555555555,0.68,0.39
GLJD,5,25,25,5.041251133272892,18.89630378371358,22.0,0.0,6.14,10.593466666666666,16.0,0.0,6.0,0.2,7.0,5.0,0.5882666666666668,0.002746595555555556,0.672,0.448
GLJD,5,25,30,5.831567409572525,26.408239888861136,29.0,0.0,6.980666666666667,13.439848444444443,17.0,0.0,6.0,0.2,7.0,5.0,0.6082222222222221,0.0017620246913580243,0.6866666666666666,0.5133333333333333
GLJD,5,25,35,6.522164475695506,32.588243068025704,30.0,0.0,7.7832380952380955,16.352633324263035,19.0,0.0,6.0,0.2,7.0,5.0,0.6230476190476192,0.001601052154195012,0.6857142857142857,0.49142857142857144
GLJD,5,25,40,7.425789473684211,43.69554542936288,37.0,0.0,8.567166666666667,19.61448863888889,22.0,0.0,6.0,0.2,7.0,5.0,0.6333333333333334,0.0018355555555555564,0.7,0.49
GLJD,5,25,45,8.130723443223443,51.18185826783869,37.0,0.0,9.326962962962963,23.087317443072703,25.0,0.0,6.0,0.2,7.0,5.0,0.6471111111111109,0.0015942057613168724,0.7244444444444444,0.52
GLJD,5,25,50,8.853688274740906,60.250488835158194,42.0,0.0,10.059733333333334,26.675365262222222,25.0,0.0,6.0,0.2,7.0,5.0,0.6561333333333333,0.0015066488888888887,0.732,0.532
GLJD,5,25,55,9.557335274845286,68.75344728584341,51.0,0.0,10.767636363636363,30.325037443526167,25.0,0.0,6.0,0.2,7.0,5.0,0.6659393939393942,0.001580370982552801,0.730909090909091,0.5527272727272727
GLJD,5,25,60,10.238933684383742,77.72635647363417,55.0,0.0,11.437666666666667,33.78389233333333,25.0,0.0,6.0,0.2,7.0,5.0,0.6752222222222223,0.0017634691358024692,0.7366666666666667,0.5566666666666666
GLJD,5,25,65,10.967843726521412,91.19626124079271,57.0,0.0,12.072820512820513,36.9651587113741,25.0,0.0,6.0,0.2,7.0,5.0,0.6825641025641025,0.0016221433267587125,0.7415384615384616,0.5723076923076923
GLJD,5,25,70,11.588723051409618,100.80597564966764,57.0,0.0,12.676095238095238,39.86851427664399,25.0,0.0,6.0,0.2,7.0,5.0,0.6891428571428573,0.0016252517006802723,0.7428571428571429,0.58
GLJD,5,25,75,12.174702647397366,110.76804657675599,63.0,0.0,13.243377777777777,42.40210059061728,25.0,0.0,6.0,0.2,7.0,5.0,0.6950222222222222,0.0015566143209876546,0.7493333333333333,0.5893333333333334
GLJD,5,25,80,12.746158427635498,120.23038280039205,64.0,0.0,13.77525,44.53707077083333,25.0,0.0,6.0,0.2,7.0,5.0,0.6995833333333333,0.0015412847222222228,0.76,0.6
GLJD,5,25,85,13.254330092747793,129.25702812704282,78.0,0.0,14.27843137254902,46.38914263744714,25.0,0.0,6.0,0.2,7.0,5.0,0.7018823529411765,0.0014716124567474046,0.76,0.6047058823529412
GLJD,5,25,90,13.870187250157795,141.38647286626284,78.0,0.0,14.749481481481482,47.91146269410151,25.0,0.0,6.0,0.2,7.0,5.0,0.7041481481481481,0.0015571138545953356,0.7577777777777778,0.6066666666666667
GLJD,5,25,95,14.370484319174276,151.66037932081406,78.0,0.0,15.188070175438597,49.098945398584185,25.0,0.0,6.0,0.2,7.0,5.0,0.7070877192982454,0.0016983145583256388,0.7663157894736842,0.6126315789473684
GLJD,5,25,100,14.83744817188089,160.60974350701983,78.0,0.0,15.597866666666667,50.01495544888889,25.0,0.0,6.0,0.2,7.0,5.0,0.7074666666666668,0.0017453155555555548,0.762,0.614
GLJD,5,50,5,1.143835616438356,1.1916400825670859,4.0,0.0,1.964,1.0827039999999999,5.0,0.0,6.0,0.2,7.0,5.0,0.38933333333333336,0.008419555555555557,0.6,0.24
GLJD,5,50,10,2.230225988700565,4.038803903731367,9.0,0.0,3.208,3.0180693333333335,9.0,0.0,6.0,0.2,7.0,5.0,0.4719999999999999,0.007189333333333336,0.64,0.32
GLJD,5,50,15,3.2242268041237114,8.496973199418996,14.0,0.0,4.2924444444444445,5.438031802469136,13.0,0.0,6.0,0.2,7.0,5.0,0.5173333333333333,0.0045795555555555555,0.6533333333333333,0.36
GLJD,5,50,20,4.274881516587678,14.040553895914288,18.0,0.0,5.253,7.9409909999999995,15.0,0.0,6.0,0.2,7.0,5.0,0.5626666666666666,0.0034395555555555555,0.68,0.39
GLJD,5,50,25,5.041251133272892,18.89630378371358,22.0,0.0,6.14,10.593466666666666,16.0,0.0,6.0,0.2,7.0,5.0,0.5882666666666668,0.002746595555555556,0.672,0.448
